,AALI.JK,ACES.JK,ADHI.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,ASRI.JK,AUTO.JK,BKSL.JK,BMTR.JK,BRIS.JK,BRPT.JK,BSDE.JK,BTPS.JK,BWPT.JK,CLEO.JK,CPIN.JK,CTRA.JK,DMAS.JK,ERAA.JK,EXCL.JK,GIAA.JK,GMFI.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INDR.JK,INDY.JK,INTP.JK,ISAT.JK,ITMG.JK,JPFA.JK,JSMR.JK,KAEF.JK,KLBF.JK,LINK.JK,LPKR.JK,LPPF.JK,LSIP.JK,MAPI.JK,MIKA.JK,MNCN.JK,MPMX.JK,MYOR.JK,MYRX.JK,PPRO.JK,PTBA.JK,PTPP.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMRA.JK,TARA.JK,TCPI.JK,TINS.JK,TLKM.JK,TOPS.JK,TPIA.JK,UNTR.JK,UNVR.JK,WIKA.JK,WOOD.JK,WSBP.JK,WTON.JK,ZINC.JK
CPIN.JK,-0.20792702658008855,0.32288010263632255,0.0880435540387919,0.41729041767224706,0.1674371152905114,-0.05866779568672899,0.1920502042623368,0.4610038288584142,0.3835105600956021,0.1398670456188719,0.4514814832546482,0.3712462627801122,0.38789738858630113,0.24391220447464268,0.42395374502050964,0.137797748848187,-0.10115029359205209,1.0,0.1904452619181544,0.0650436031021527,0.4159535541065249,-0.076096951737345,-0.25045046003654203,0.2820743461731902,-0.24448228281285825,-0.12595097623144502,-0.1483197260288685,-0.3188586106498735,0.3061276213932448,0.6341566571098131,0.5460669373899016,0.06926216930266949,0.3666735739120721,0.8639450902836426,0.24590261991256113,-0.04509230513203978,-0.1987176923058867,0.5352283269155339,0.4439991281727647,0.12267962289483926,-0.2725089048693877,-0.1951842236004704,-0.21015038679642442,0.6488650720627249,-0.006815242843663117,-0.45369871526756955,0.5880934109668584,0.2554315595272872,0.24877761260704548,0.17417971538123803,0.016169230390909128,0.08086146780994634,-0.3225444302719582,0.0842694708418874,-0.19499319719166544,0.3507773145745018,0.2067668216192872,-0.16425160350314763,-0.2096003195109049,-0.27778418597143006,0.37460509178910273,-0.02515768001930553,-0.24823163734942671,0.34946856969536133,-0.12631799703646288,0.2774767487722018,-0.01898417952670221,0.39996633028102696,0.38530255611711395,-0.3015826396203222
CTRA.JK,0.6476424324420829,0.7450809969877548,0.9451219980022592,-0.06609054915365618,-0.2537350242777953,0.7513845710864284,0.927748468247042,0.6267901536498991,0.7310068297638157,-0.42083186073306283,0.4057402466143046,-0.5106124107286891,0.3150223344476951,0.9583388365265351,0.6414000304501657,-0.5624645779413853,-0.23852315307673694,0.1904452619181544,1.0,0.8293500320583167,-0.3786448965037439,0.3206744304979688,-0.344350306961688,0.4918776767173538,-0.8324046045870043,0.9093604337494947,-0.0967744755827883,0.9320621017291337,0.3401342752847128,-0.47112918217847843,0.8912217849982751,0.0885792239441252,-0.06496719919689158,0.8036402199932053,0.852737397903764,-0.6485500242653708,0.9533356827142665,-0.0866934782150536,0.5444037963932455,-0.434276998172419,0.6196783010624484,0.7712283683095055,0.6681643722817843,0.7313900190110795,-0.4950726715574367,-0.2855014689506764,0.9499279221095559,-0.5510269854626404,0.6478504680145721,0.8849067452455408,0.8633262258829294,0.9377495414297272,-0.4340698935612183,0.30673921952464717,-0.7150957546664394,0.7659266210277167,0.9624167229130438,-0.3028705597427738,0.23228015100982644,0.5771901718810559,0.7717686383776075,-0.38831541560000543,0.5119030748495725,0.7849778342727742,0.9094365551594898,0.9458316086693148,-0.42935695857107165,-0.46923281216622875,0.5142219031429898,0.14612857163836251
DMAS.JK,0.038191644535108,-0.1934334622690218,-0.6122431472320852,-0.639839409259279,-0.45116164036721806,0.8526573982955371,-0.7940708589261379,-0.4384622044025192,-0.7167338589047432,0.5102775778807491,-0.560287545085273,-0.7317041453527995,0.7127539645344811,-0.4005966041127709,0.4032049834029682,-0.6780209678297555,0.8655343774689946,0.0650436031021527,0.8293500320583167,1.0,0.6200554845837678,0.8633642356166779,0.45364329952841587,-0.5831671710978187,-0.59539196690031,0.8506270011843005,0.6487299147220257,0.7359735447107051,-0.7449445963502602,-0.1564098226710978,0.6417776739328055,0.9137284419721942,-0.6596457074300633,0.2724214707689981,0.02041548792242083,-0.8002844101882151,0.4148320379876869,-0.07289515181532144,0.17867589897288869,-0.3534642907922128,0.060097816464586534,0.752698243387726,0.8276299662773028,0.5399593718962978,-0.8279438844936252,-0.06314106836775162,-0.4691814049269336,-0.7757464561525831,-0.8039096209736774,-0.5324751215280354,-0.49704222241183793,-0.8278393961326149,0.7629333953497407,0.878373979095703,-0.35984773071368026,0.8683840014370449,0.5142178975842318,-0.4866678152162338,0.06939666042643314,-0.7797117016702774,0.7765779302824611,-0.8440248763721436,0.8079335265741991,-0.6694762813323667,-0.11931698415722931,-0.2507017370196593,-0.7391590329289621,-0.7475631322071885,-0.0916746026126896,0.7973452544477595
ERAA.JK,-0.28209558673160107,0.33645789334496523,-0.273259196861663,0.23916233511372,-0.12514855042861844,0.5703695854650568,-0.035711089832015666,0.3127415674698406,0.04202265134393719,0.50784386874177,0.16267058557003206,0.5772437643211794,0.25122758448619914,-0.4776831899260022,-0.5261306891045345,-0.07022359447689948,0.6207638713072933,0.4159535541065249,-0.3786448965037439,0.6200554845837678,1.0,0.11721974176965833,0.16948074533264906,-0.5534935700482054,0.420903435470305,-0.04966732590399911,0.3154773791008668,-0.16022660884732326,0.6421507022112656,0.46417855941904934,0.10821240835713075,-0.30088804876319286,0.6932687889984027,0.5603021464543769,-0.060602136315726425,-0.542921928211043,-0.30427954748229846,-0.06902366064380998,-0.2818675073023759,-0.6178340581280113,0.025448293953362296,0.6412946794144923,0.30541808368745293,-0.1054497856619857,0.6043712947543053,-0.44454693094371367,-0.4283107913364538,-0.44649213102597,0.4168591613558858,-0.590195893552735,-0.14656986784771456,-0.4626945987281033,0.8058904982276008,-0.7333382517905255,0.27036656125917646,0.3461620991196408,-0.5202311103855323,0.6060334979685974,0.08146923547564935,0.11167508502745777,0.7244448115124736,0.6454391336038231,0.16223913643511761,0.1868298728750743,-0.1729366922523618,-0.43783054198504046,0.5946524597782343,-0.16706487777435586,-0.6172508451571135,0.02082282138029154
EXCL.JK,0.6167582806911606,0.05264183674756968,0.3492344683690636,0.09561561173092073,-0.5927242446431628,0.887558739532494,0.4918508294861848,0.6325912330515806,0.8632435230958063,-0.221852509116197,0.694635975637077,-0.13016188787928187,-0.24353630338784796,0.2867878674872369,0.5172010389921097,-0.8082954830540421,-0.36002632028792947,-0.076096951737345,0.3206744304979688,0.8633642356166779,0.11721974176965833,1.0,0.7436582497292207,0.17788307675392606,0.5707119571925504,0.1499336977042226,0.01323300901829884,0.4667563336966174,0.11033849877309665,-0.05286050743432968,0.6091945338823079,0.006916983492503931,0.4823490922726777,0.3140346625842125,0.5490759866166873,-0.801697552836303,0.3953224140656712,0.37351989225626653,0.4952868939248659,-0.5755901474293224,0.8145362574817563,0.409031176964688,0.8419151245099441,0.6262862482824748,0.029433351635539794,0.04222560541849783,0.3293637722165112,-0.7911749950609475,0.07445114037026322,-0.540483711660684,0.1550394245837469,0.4964679141495016,-0.27439497991574174,0.5699838882980044,0.7723901631589454,0.6867939652558319,0.4333552065646681,-0.7708448280163829,0.5538739039109672,0.5431622605166386,0.6172592690908635,-0.6824489298354932,-0.2941573650624132,0.34436423589873894,0.22331333705545156,0.23562427498821234,-0.3618868578075422,-0.8056689264590459,0.6306776710105801,0.11493002694862951
GIAA.JK,0.41943713812954225,-0.4986975510888795,-0.25180807115422593,-0.2949938689535568,-0.24603141910273024,0.6511964409695629,-0.43049494608194866,0.564539855202829,0.6095947453641478,0.5085851071759901,0.6631700568825135,-0.5357229346648704,-0.45279113402585214,-0.2521040434219074,0.6498294900719352,-0.39977723064164294,0.2129385844814142,-0.25045046003654203,-0.344350306961688,0.45364329952841587,0.16948074533264906,0.7436582497292207,1.0,-0.09009941871911634,0.47090076413533233,-0.6509665824946846,-0.07394215184913934,-0.4797513522166622,-0.2574441905910325,-0.18159301974458886,-0.10605069952958887,0.16959595046865975,0.1067576385732898,-0.3677271064156219,0.10514506160781671,-0.38913406721624677,-0.4599146089431547,0.0858591874195711,0.389599526267273,-0.3390153655455619,0.6640068969066427,-0.2265139533070005,0.6962667477881738,0.42722069374666477,-0.00930615004906475,0.09530378220579819,-0.5459562823116285,-0.5505723727546817,-0.573609554151217,-0.47898896261371143,-0.6055493555553341,-0.21043529548694992,-0.11855381018053444,0.41370732394559645,0.6910220699345044,0.3702552852491016,-0.10777509029464295,-0.5861433376816526,-0.396512460050186,0.23439245560184005,0.38326763268755915,-0.2653393234694661,-0.6462300594862409,-0.6014998356555893,-0.6604538196764153,-0.23879067066207893,0.44591856479720515,-0.5994571480216472,0.7018751975054692,0.7361002497504746
GMFI.JK,0.6540432899774498,-0.6405872999370691,0.8439830563721735,0.7085930459022571,0.5070566155094899,-0.5289827920729533,0.10128201634783546,0.7602268086309251,0.6554156504514623,0.7125251011080572,0.8485364796738752,0.46468607277698337,-0.3783508349644961,0.8188762572657504,-0.48538244402125275,0.6062578663194619,-0.7344566929170322,0.2820743461731902,0.4918776767173538,-0.5831671710978187,-0.5534935700482054,0.17788307675392606,-0.09009941871911634,1.0,0.6026228195011076,-0.6143068517969948,0.013837831191719845,0.3290782192215019,-0.7272790994308358,0.6742353639792441,-0.06818170527160401,0.8410844841331403,0.2444603309613438,-0.565217337329614,0.19563221429203123,0.5892056310198447,0.34965272830117494,0.6512150086374529,0.7848822380520768,0.8385578557351124,0.3500105515070935,-0.6059294326827436,-0.5315715087864168,0.6854142717542557,-0.37301038887086946,0.06553282553337605,0.4836994121198644,0.6807822078977958,-0.5629225029643262,0.7886730505468823,-0.04923735902521803,0.7938150974618873,-0.7462570440771243,0.7851023191940992,0.6708353391234784,-0.2842303165460264,0.09615934183958076,-0.2695485636058561,-0.7012349018441763,0.00457825418635545,-0.37232523626807323,-0.07400607251440258,0.2710134325188665,0.6040091505349114,0.6289753391047778,-0.1651176091734839,-0.7874459346861337,0.5714604598495328,0.41489983868849234,-0.3981836967575052
HRUM.JK,0.14221768089660675,-0.6030463097123842,-0.8008457290450463,0.4867280469998184,0.3387582908812154,-0.48656633946200745,-0.7028414332717449,0.004686795347620716,0.2615135765626001,0.562547759905391,0.0795115529209779,0.8048093192952416,-0.22842549252836358,-0.7720089117676254,-0.6810149220044384,0.6890011376499451,-0.38178293763297455,-0.24448228281285825,-0.8324046045870043,-0.59539196690031,0.420903435470305,0.5707119571925504,0.47090076413533233,0.6026228195011076,1.0,-0.7667601501726797,0.3737493525891992,-0.6912111378877456,0.0953590873403598,0.6095294453307185,-0.6592855518219082,0.20239435915338164,0.686961318319416,-0.3634693855485557,-0.6427634830703062,0.5932080365878492,-0.8895475924346604,0.43257535213409654,-0.22568531750217863,-0.7878732243810701,0.652520986819706,-0.3543517816129159,-0.5287642421050166,-0.32290739281759046,0.62958989151761,0.1416895727945056,-0.8850920157039032,0.21862095070223309,-0.2941961957143898,-0.8261204740748918,-0.7292416225247913,-0.7884183337319695,0.28408559697327895,-0.15447375376323005,0.8609146932521976,-0.32815607323664886,-0.7848173540027438,0.4453099110208975,0.2489864677044798,0.4476621459271853,-0.4023648834396862,0.22813365238027092,-0.33590438923578714,-0.09642499053450464,-0.7807034629079628,-0.8784751663465232,-0.571948419200541,0.4283143350215352,-0.5288216396174046,-0.5602792343167696
ICBP.JK,0.5138400567954156,0.9329523003752805,0.8131755165166319,0.18921310038788564,-0.3811602144764556,0.9490698155746821,0.9238765756607061,0.3385253884243614,0.597247896339499,-0.45603282165553916,0.09695344218411382,-0.7113241912513024,0.574566057279899,0.7853703127833642,0.7106110697507276,-0.7424208049427126,0.7482243437604429,-0.12595097623144502,0.9093604337494947,0.8506270011843005,-0.04966732590399911,0.1499336977042226,-0.6509665824946846,-0.6143068517969948,-0.7667601501726797,1.0,-0.06287624225314943,0.9292238161768747,0.5861167017573354,-0.18750211642425973,0.8500924257743827,-0.07709302042382822,0.10494179030402902,0.8926997508607315,0.7229416379155331,-0.727098604236234,0.9241121076275076,-0.24763990118726145,0.1934486607083649,-0.4776243932212519,0.513103713037752,0.8657101573248012,0.9357605483908898,0.4375633059404465,0.13353501760713185,-0.1590695906207909,0.9144736589926953,-0.8402069115724647,0.8636238748222009,0.7557679289304271,0.9432679876185419,0.8333812122052686,0.4814814488875926,-0.6476170649864444,-0.877069139715189,0.6683050598810086,0.8390398534394168,0.8516044349196829,0.649361697416458,0.5638309632672046,0.7348114092814914,0.1516340433968674,0.7980289899031446,0.8571222605180674,0.9811608736036047,0.8031562817203146,0.7188051224901171,-0.7621930428345421,-0.6682064570290839,0.5715498769941306
INCO.JK,0.4416477558635825,-0.1783443719488677,-0.08647645811663209,0.620523500127046,-0.1491227866407141,0.8804737759187768,-0.10637609268331541,-0.22337824890147082,-0.03884623770046129,0.3570409462350608,0.03868455875190685,0.6458185210088897,0.2400974446402207,-0.13962659876058045,-0.5728481590044621,-0.3220343710586528,0.4164408457332611,-0.1483197260288685,-0.0967744755827883,0.6487299147220257,0.3154773791008668,0.01323300901829884,-0.07394215184913934,0.013837831191719845,0.3737493525891992,-0.06287624225314943,1.0,-0.005981525979955228,0.1852078323413989,0.6361819247347456,-0.008020854247789175,0.15989653655516245,0.3195518189565669,-0.017166046334537628,-0.2800562858154333,-0.4214749850251863,-0.10571278363918281,0.4273841349837487,-0.11198509778151759,0.14875706561461116,0.2805195035445106,-0.05027836910656309,0.7029579094916097,-0.31585461140399246,0.4765495311157085,-0.22257035513738394,-0.12142880385126638,-0.5451495806316656,0.13629625492498204,-0.29636841024517957,-0.027481541600823355,-0.1692385191741592,0.4797042570067229,-0.18699103668378297,0.1334733073451599,0.019881447051455153,-0.14543353057308706,0.1428502051214257,-0.43748704256162224,0.24280054676503413,0.6843964985914254,0.7395514015575179,0.14403739084785488,0.13668377981620314,-0.09239442822790188,-0.2956275800817506,0.2729835363864891,-0.4851449910155252,-0.184550987032498,-0.15155734454667444
INDF.JK,0.7344379777735212,0.831032235479217,0.8488298665367748,0.25256189874547524,-0.18640561870595723,0.8402133176734737,0.9770700574858086,0.5959515659958567,0.824837071041427,-0.4773795890625609,0.3568844996130487,-0.4284960926368742,0.41747498279063616,0.9087920691983261,0.48649726917241776,-0.4894149297236604,-0.4927218851657691,-0.3188586106498735,0.9320621017291337,0.7359735447107051,-0.16022660884732326,0.4667563336966174,-0.4797513522166622,0.3290782192215019,-0.6912111378877456,0.9292238161768747,-0.005981525979955228,1.0,0.49384332410719944,-0.23123929158640844,0.9522945108671262,0.07531263443419257,0.26307955833510843,0.887453722187767,0.8643236147687888,-0.506816565760679,0.9510175146644008,0.19428861456184848,0.41206026281976926,-0.6387708635130803,0.75606519900258,0.8669271753319197,0.8381867499415198,0.6655551315362752,0.1387925020701909,0.005972216341475321,0.92299477910058,-0.6819315588906661,0.7715199762543516,0.7329560989555978,0.8747772352721619,0.8996429230181243,0.05423141131249366,-0.11455984273815509,-0.6831187231586706,0.8452360731447283,0.8962948127616459,0.37506211341020623,0.5521236222070466,0.7473045758348603,0.6641195361589624,-0.7034081215387504,0.6137124888907884,0.9052434826665834,0.939994966244835,0.835197061252042,-0.4355108748871669,-0.7070904347256266,-0.2997308308569554,0.033136344764325816
INDR.JK,0.22642857221952936,0.6394010886781131,0.18817142990524985,0.41057934651033445,0.5833164265613329,-0.8335184396845768,0.5135137525155417,0.05381820760019558,0.29449444104124395,-0.1877164366713987,-0.11163620607705478,0.22261728189573948,0.6266153150060605,0.07357643519099533,-0.2529868619295957,0.7585764179790131,0.6661754389254437,0.3061276213932448,0.3401342752847128,-0.7449445963502602,0.6421507022112656,0.11033849877309665,-0.2574441905910325,-0.7272790994308358,0.0953590873403598,0.5861167017573354,0.1852078323413989,0.49384332410719944,1.0,0.3968100554263406,0.48922941345000365,-0.41044434631120025,0.5481771401859298,0.6916570688454137,0.24964014713408594,0.6866948295582401,0.3952491621180718,-0.16048117531475722,-0.31926907043474745,-0.3675138102814188,0.34494499533262135,0.6930608956826599,-0.8617072037093171,-0.08295491042747108,0.5183593757963721,-0.13058981729397504,0.373226299516898,0.7563166493420882,0.8262564803198973,-0.14382696870247574,0.4599393452516685,0.29752688622808415,0.8271632662563733,-0.8169326701199822,-0.15215675942951434,0.34564026070402304,0.26591588672209926,0.6591524739831319,-0.25421482708811255,0.42778645252512154,-0.5183782187427532,0.5481222106516309,0.6291983448759129,0.6528226140960148,0.5122652865331544,0.10129914229509561,0.7850322411518595,0.8824202593131903,-0.6756871211106793,0.2531807733512038
INDY.JK,-0.19924526808373813,-0.07511146566061228,-0.5091539807481505,0.7910316572042438,0.3473568520857768,-0.24958642173152357,-0.2891844567609573,-0.3742306934582238,-0.2770060973444387,0.19728296492898392,-0.4670422806528799,0.8077895118889068,0.3793930089072228,-0.4243663731615006,-0.7047880796166531,0.5372183396012843,0.0723389622350487,0.6341566571098131,-0.47112918217847843,-0.1564098226710978,0.46417855941904934,-0.05286050743432968,-0.18159301974458886,0.6742353639792441,0.6095294453307185,-0.18750211642425973,0.6361819247347456,-0.23123929158640844,0.3968100554263406,1.0,-0.24566430612635504,-0.06880839376806298,0.6689975938486581,-0.06300160386690944,-0.3796892828098472,0.24037435457986472,-0.4149695065019556,0.11066618293415667,-0.712415018126136,-0.22808841966294632,0.041873645815411926,-0.06432931096970264,-0.45057143364154634,-0.5822031859672847,0.48789745685802643,-0.4536513707878257,-0.4564937898667588,0.4313496773857904,0.28215062935978713,-0.484584962041524,-0.16972533984419821,-0.5490736441609688,0.5183597261420729,-0.6074520588081685,0.1537779841759418,-0.36432240248409203,-0.5841477726565489,0.7413935972777405,-0.38803140548358966,0.4313569128226585,0.20709591864750007,0.6743304545532021,0.2706429819164935,0.33689661591562753,-0.184907795099784,-0.58566449729292,-0.2660854005561651,0.5784601739084674,-0.7492741114940834,-0.5097265701232131
INTP.JK,0.8066741753898945,0.783918814431355,0.8076445610390471,0.10727222370724167,-0.2983444928491428,0.5857319705446605,0.9471675589514138,0.6936350765981473,0.8722240682157179,-0.5030625121189077,0.486719971044027,-0.6837930471862383,0.3617280617668637,0.8305723744163257,0.7866091433283915,-0.5399979236175195,0.3415256243508826,0.5460669373899016,0.8912217849982751,0.6417776739328055,0.10821240835713075,0.6091945338823079,-0.10605069952958887,-0.06818170527160401,-0.6592855518219082,0.8500924257743827,-0.008020854247789175,0.9522945108671262,0.48922941345000365,-0.24566430612635504,1.0,-0.036551222800719464,0.3379973601990106,0.8271942417941475,0.9357474306066482,-0.48975147764514965,0.9154731174835506,0.2523309336779595,0.4726122805268696,-0.7018552728333893,0.8195969449977635,0.860860774528293,0.4417970645999684,0.7142453061645525,0.31314538632711497,-0.24261669363488733,0.8687180602630992,-0.5031335450837082,0.7189006102247248,0.4966495349056581,0.7683174055512922,0.8819171038070017,0.3581752301212052,-0.0504539588646455,-0.42547601541155405,0.9489584327316066,0.8778752136953479,-0.14390104967413603,0.051765694215151765,0.8002239919428942,0.6528625981255921,-0.1339827640032545,0.4641954289086262,0.8895359708315611,0.8719864419710419,0.8035850367865012,0.23945218367331553,-0.3068491616810557,0.04086788148528437,0.523851839524925
ISAT.JK,0.2151924111712521,-0.3593030436123821,0.10887584270235179,0.12451718825217886,-0.49963005680153194,0.9047167765816252,-0.003841685099766239,0.04484263518168653,0.04952048288425902,0.30779417158912953,0.09562997664350525,0.43051218439151817,-0.15732428849721894,0.09958195500825645,-0.16410392110895727,-0.6456030117529661,-0.7900875521029108,0.06926216930266949,0.0885792239441252,0.9137284419721942,-0.30088804876319286,0.006916983492503931,0.16959595046865975,0.8410844841331403,0.20239435915338164,-0.07709302042382822,0.15989653655516245,0.07531263443419257,-0.41044434631120025,-0.06880839376806298,-0.036551222800719464,1.0,-0.16237179558524079,-0.12756110097065898,-0.1753336304218531,-0.7716114501384057,-0.0550583456650974,-0.06495334835049757,0.2417119520551792,0.23171587052871476,0.21863623212852593,-0.26764446763423555,0.816861641464498,0.013024120243153352,-0.512471414418696,-0.13150663125734516,-0.004267977856842399,-0.7373305100246095,-0.25682846144060206,0.10712545697012212,-0.09841402994700506,0.013587637448121047,-0.6835632164818125,0.4211972147276695,0.13917845859398562,-0.1722852175778815,0.09372547833540472,-0.1317777000840416,0.12476918613299855,0.025226629699570194,0.7904986097227976,-0.6372887764652349,-0.09400051899060284,-0.04094023749848884,-0.042824642982152245,-0.12453710425851006,-0.8369217363650082,-0.7249556251656429,0.22777505133366618,-0.39957249946284135
ITMG.JK,0.13199485682226786,0.29708059928002595,-0.09492855073338959,0.7689827987498674,0.2889328388567045,-0.8106214009168602,0.27688531777098685,0.27210832763814086,0.4061641410214895,0.04897562985118933,0.13844718804032846,0.8154283596090726,0.34704959969109017,0.0007954074670980695,-0.7829259663759389,0.6161357252228999,0.2601621913174342,0.3666735739120721,-0.06496719919689158,-0.6596457074300633,0.6932687889984027,0.4823490922726777,0.1067576385732898,0.2444603309613438,0.686961318319416,0.10494179030402902,0.3195518189565669,0.26307955833510843,0.5481771401859298,0.6689975938486581,0.3379973601990106,-0.16237179558524079,1.0,0.4377970632142185,0.22659968366727243,0.4722069222877945,0.07548126044715889,0.31102136718662904,-0.3954935177607708,-0.5970031767572459,0.5274844011534704,0.4607833634784541,-0.9044156490739329,0.06154119816079652,0.7976372967155604,-0.10272568510752102,-0.05559898625072116,0.8142809636026086,0.4779388133176809,-0.6983369484090817,0.12002097952656093,-0.013770194475593902,0.6868593091369903,-0.5483410280186998,0.4642289390811173,0.34974322943541597,-0.15418663894219925,0.6438928653059324,-0.7732475650132286,0.5521613264951933,-0.5469538978139595,0.7995460563422893,0.3097700617363164,0.6044153293232447,0.11898716561963193,-0.1563895674487246,0.11063138104249454,0.7840071213441017,-0.7411999833842935,-0.2749839044742845
JPFA.JK,0.4981201868983289,0.8912295431540969,0.7112914385397249,0.2896312495769134,0.19686449347886542,0.15622752623584438,0.9042564947676784,0.5318854517106038,0.6860104572239623,-0.35142140221371976,0.28946434104157226,0.19386628276008203,0.5619296590207917,0.6345130900613408,-0.34253634406042427,0.07378924122485789,0.5453741706719392,0.8639450902836426,0.8036402199932053,0.2724214707689981,0.5603021464543769,0.3140346625842125,-0.3677271064156219,-0.565217337329614,-0.3634693855485557,0.8926997508607315,-0.017166046334537628,0.887453722187767,0.6916570688454137,-0.06300160386690944,0.8271942417941475,-0.12756110097065898,0.4377970632142185,1.0,0.6929097540120093,-0.1980540393485785,0.8436525083054843,0.020226721387911983,0.16733227102190434,-0.5356781486577361,0.584192151053973,0.9323939825415768,0.05138066206091362,0.5043981099117744,0.6164458981979896,-0.533620449709885,0.8134159890654642,-0.03992340421307938,0.8771137509735097,0.2670601141641568,0.798404789117186,0.7821155419384251,0.7126431526529884,-0.705061841633382,-0.3478865636559648,0.7600559810856855,0.7083489327582102,0.7431839444820193,-0.47327574073702927,0.5955784284359362,0.5473301434570382,0.5849089216900918,0.7139821326530101,0.8404506483445886,0.8577004420092544,0.6064797313306913,0.6028132327264265,0.21726268142413022,-0.7158483955506274,0.04950046429433826
