,AALI.JK,ACES.JK,ADHI.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,ASRI.JK,AUTO.JK,BKSL.JK,BMTR.JK,BRIS.JK,BRPT.JK,BSDE.JK,BTPS.JK,BWPT.JK,CLEO.JK,CPIN.JK,CTRA.JK,DMAS.JK,ERAA.JK,EXCL.JK,GIAA.JK,GMFI.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INDR.JK,INDY.JK,INTP.JK,ISAT.JK,ITMG.JK,JPFA.JK,JSMR.JK,KAEF.JK,KLBF.JK,LINK.JK,LPKR.JK,LPPF.JK,LSIP.JK,MAPI.JK,MIKA.JK,MNCN.JK,MPMX.JK,MYOR.JK,MYRX.JK,PPRO.JK,PTBA.JK,PTPP.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMRA.JK,TARA.JK,TCPI.JK,TINS.JK,TLKM.JK,TOPS.JK,TPIA.JK,UNTR.JK,UNVR.JK,WIKA.JK,WOOD.JK,WSBP.JK,WTON.JK,ZINC.JK
SCMA.JK,0.6303742110872317,0.6683974300033181,0.9311993376830723,-0.1731064764275129,0.5454575463221253,-0.9109431145166521,0.9303768887977596,0.7097591100182015,0.8021611304267178,-0.4398636073030937,0.5699300015493379,0.75582881054281,0.16901855771117952,0.9204597468762019,-0.7380796978656019,0.7701483878267841,-0.7371723708082264,0.08086146780994634,0.9377495414297272,-0.8278393961326149,-0.4626945987281033,0.4964679141495016,-0.21043529548694992,0.7938150974618873,-0.7884183337319695,0.8333812122052686,-0.1692385191741592,0.8996429230181243,0.29752688622808415,-0.5490736441609688,0.8819171038070017,0.013587637448121047,-0.013770194475593902,0.7821155419384251,0.9022536634014492,0.7362532444645424,0.9521174669938234,0.25989216573685714,0.6434289433911369,-0.5079717191384814,0.6503356263369129,0.7736286185774829,-0.8818476749899786,0.8624529559757451,-0.5402284325287019,0.11965045370272724,0.9589498454319786,0.889206666448313,0.5877272532649577,0.7400305379737463,0.756283538900063,1.0,-0.6765198830292257,0.7466242604331845,-0.43360187748563067,0.8392111790941981,0.9412725821037073,-0.7387253851894523,-0.38743892390998436,0.5398042143848649,-0.6865214634102916,-0.048639937102710924,0.3706688137863228,0.7247607871745732,0.8623016290634916,0.9193582903230918,-0.7749229548916603,0.7768233299169685,0.7604251813337932,-0.5134738875508053
SIDO.JK,-0.39742769829034186,0.8275680773981442,-0.6015169589150899,0.36261976270394647,-0.360603758885755,0.8270989159576106,0.18287675867230238,-0.35281068013838557,-0.3025929837588909,0.37558357629978606,-0.3339694408065543,-0.6882362002826774,0.7619974515115431,-0.6632790871868061,0.8745118894255839,-0.6849219223806744,0.9139805842400142,-0.3225444302719582,-0.4340698935612183,0.7629333953497407,0.8058904982276008,-0.27439497991574174,-0.11855381018053444,-0.7462570440771243,0.28408559697327895,0.4814814488875926,0.4797042570067229,0.05423141131249366,0.8271632662563733,0.5183597261420729,0.3581752301212052,-0.6835632164818125,0.6868593091369903,0.7126431526529884,-0.10545502131419916,-0.5953289978401676,-0.2062163132942986,-0.06029085497945996,-0.7566191733327524,-0.8498928185708305,-0.28533039540500693,0.8616488825661835,0.922687374152831,-0.5427369497408776,0.7960381521875599,0.15023821085844752,-0.6200248796868784,-0.7716499945463947,0.7415076655445185,-0.6657607103738246,0.34546548056063725,-0.6765198830292257,1.0,-0.720803999337537,-0.12035445160715717,0.2736948747685706,-0.5775360248241685,0.5571783883038331,0.3992909867822446,0.4526245825457953,0.5519138256727273,0.49443291949047585,0.5599166853341871,0.47227635181756733,0.2530311270858651,-0.4290668847272685,0.9530235642533252,-0.8465851206251602,-0.6237111407096523,0.7982942920616334
SILO.JK,0.6916276049913636,-0.7973851220376513,0.5744735238442404,-0.4142504291869109,-0.4592703101555835,0.8288510129498788,-0.26359518904943785,0.5869895714999644,0.6223686922324274,-0.167072539586873,0.6077038563222215,-0.17036854202239995,-0.6947424889793696,0.5517811562434793,0.4058933672151211,-0.7641319399324862,-0.710291675468739,0.0842694708418874,0.30673921952464717,0.878373979095703,-0.7333382517905255,0.5699838882980044,0.41370732394559645,0.7851023191940992,-0.15447375376323005,-0.6476170649864444,-0.18699103668378297,-0.11455984273815509,-0.8169326701199822,-0.6074520588081685,-0.0504539588646455,0.4211972147276695,-0.5483410280186998,-0.705061841633382,0.3605904739890061,-0.8039139745301346,0.36922963479101656,0.4206826302577505,0.7847282709067037,0.738427195862818,0.5164458771549424,-0.7294733094945342,0.7784442841232696,0.7701087558814773,-0.4210567753031418,-0.14992720907516088,0.36319497220859376,-0.7226363774541746,-0.788432600864185,0.38376241600767697,-0.43099900205394237,0.7466242604331845,-0.720803999337537,1.0,0.48938593315965573,0.18484426146251495,0.5889349214142909,-0.8407376337672007,0.6032081698577563,0.025650659268729017,0.6721034861008147,-0.672619773998684,-0.6240576647499189,-0.5353314805528908,-0.49952704920317376,0.5796102754022846,-0.7803535004971363,-0.6866205567276955,0.7563155304669258,-0.23337288165135692
SIMP.JK,0.4758430174069007,-0.6553454018155861,-0.5822841640885358,0.0675123293634475,0.5065766597752743,-0.2782337169246721,-0.6010709949358775,0.41237641141603626,0.6666372419029641,0.7382280537518856,0.5624626878931427,0.8121460717214166,-0.48025319968962954,-0.5857191211716529,-0.912474094898965,0.6806763445882041,-0.7333805798969952,-0.19499319719166544,-0.7150957546664394,-0.35984773071368026,0.27036656125917646,0.7723901631589454,0.6910220699345044,0.6708353391234784,0.8609146932521976,-0.877069139715189,0.1334733073451599,-0.6831187231586706,-0.15215675942951434,0.1537779841759418,-0.42547601541155405,0.13917845859398562,0.4642289390811173,-0.3478865636559648,-0.2483929705775308,0.34052029199858214,-0.7604427957724498,0.6525264071790664,0.1473212779204996,-0.5797963283556362,0.8677843202179542,-0.2841226909998182,-0.3598001541752788,0.2112506841580899,0.28581654654814376,-0.08275904793854283,-0.7894478923170293,0.6825049347629589,-0.47994369692607985,-0.7823429461155892,-0.8282663706272532,-0.43360187748563067,-0.12035445160715717,0.48938593315965573,1.0,0.11237080048418172,-0.5539243016143608,-0.5144211933948386,-0.7703762510447009,0.30289804300477263,-0.22942650302955528,0.004552655717206333,-0.5709488353619696,-0.2859179576755615,-0.8519652128279059,-0.6788095476109219,-0.684971993928756,0.4199646702444117,0.3076156882478742,-0.6573566935499323
SMGR.JK,0.6532157359677484,0.6456131754047785,0.7555020925034791,-0.05575079394769458,-0.28197615498033085,0.7788205225964564,0.866798108453468,0.8458217282877879,0.8789935028929856,-0.40477274766006693,0.6752696499919331,-0.6594813142246798,0.17934111931925117,0.7332562650763838,0.6585229591660576,-0.5611917584115047,0.4323027362895026,0.3507773145745018,0.7659266210277167,0.8683840014370449,0.3461620991196408,0.6867939652558319,0.3702552852491016,-0.2842303165460264,-0.32815607323664886,0.6683050598810086,0.019881447051455153,0.8452360731447283,0.34564026070402304,-0.36432240248409203,0.9489584327316066,-0.1722852175778815,0.34974322943541597,0.7600559810856855,0.9045295497077781,-0.7097486450997135,0.835618601628124,0.39396109586596284,0.5896068628796621,-0.6603234958066315,0.7181568623602613,0.8129148585262332,0.7032234451366819,0.8326231600246262,0.40119799439945136,-0.27411818452577297,0.7576441125856086,-0.5077596804797838,0.523389672104845,0.1437339164989538,0.6388775431247979,0.8392111790941981,0.2736948747685706,0.18484426146251495,0.11237080048418172,1.0,0.7749727175095831,-0.42732963866220536,-0.5105057277558749,0.615099628883459,0.9025668625590092,-0.0751603171220887,0.2080268640202215,0.6621962332215671,0.7038404721986684,0.7305366916805714,0.48411368251616005,-0.5182984686277292,0.3104923242313576,0.6457313417640033
SMRA.JK,0.6526043474776653,0.6056770516831027,0.9213657139874417,-0.21232843920767783,0.1043982928513991,0.43300498027349177,0.8948210605362,0.6441748375129084,0.7432687163979569,-0.4709342089932984,0.46806220445945906,-0.5965386700507471,0.1874512781246955,0.9359389032258965,0.8200950269260734,-0.14557021532878317,-0.1114701812233984,0.2067668216192872,0.9624167229130438,0.5142178975842318,-0.5202311103855323,0.4333552065646681,-0.10777509029464295,0.09615934183958076,-0.7848173540027438,0.8390398534394168,-0.14543353057308706,0.8962948127616459,0.26591588672209926,-0.5841477726565489,0.8778752136953479,0.09372547833540472,-0.15418663894219925,0.7083489327582102,0.8454200473322213,-0.4338595599684646,0.9273662446494049,-0.09645367438643827,0.6579907065400042,-0.4730185133928939,0.654868987390022,0.6966170161859948,0.328756717469084,0.7715017868498333,-0.6931475668102202,-0.30287294035130197,0.9367455724489594,-0.3142371974217175,0.54667788995045,0.8835459323326341,0.7775994132262302,0.9412725821037073,-0.5775360248241685,0.5889349214142909,-0.5539243016143608,0.7749727175095831,1.0,-0.678404083085653,0.4570990994357497,0.5568651113329581,0.49065454858099317,-0.5315829203191633,0.3350219057195665,0.6868473903050494,0.8520241170840892,0.9582924482084653,0.03292998729819298,-0.08668084655791304,0.838069280133801,0.6102047669182791
TARA.JK,-0.8507642421434418,0.7537784802849196,-0.5925339765588353,0.6891243240748772,0.5290700531501945,-0.48296656289413176,0.5254042880415931,-0.6768355421711695,-0.7228178109836351,0.38897513117853305,-0.8831213418945051,0.6124958820377189,0.7307160847790773,-0.40611783720735145,-0.7523565984517169,0.26541894682589456,0.4039747996958526,-0.16425160350314763,-0.3028705597427738,-0.4866678152162338,0.6060334979685974,-0.7708448280163829,-0.5861433376816526,-0.2695485636058561,0.4453099110208975,0.8516044349196829,0.1428502051214257,0.37506211341020623,0.6591524739831319,0.7413935972777405,-0.14390104967413603,-0.1317777000840416,0.6438928653059324,0.7431839444820193,-0.4972849750109689,0.6541294775704006,-0.30866928326317195,-0.3156807201391947,-0.8369856401098278,-0.6536549090667878,-0.5903746312329828,0.6748793251339759,-0.22496426394593827,-0.8395847601827124,0.47031414579225855,0.15633066248077218,-0.28822810587668446,0.3291606354822968,0.8113370017355664,-0.4369940504778809,0.656281220378402,-0.7387253851894523,0.5571783883038331,-0.8407376337672007,-0.5144211933948386,-0.42732963866220536,-0.678404083085653,1.0,0.055819876023860265,-0.05032010336310353,-0.2690423027765795,0.7759481468549395,0.8356003298476729,0.7429785449106181,0.8221725020380692,-0.7615045390806968,0.22544359325960064,0.34822830479668493,-0.8781419506554011,-0.45448703110506616
TCPI.JK,-0.6636533782616008,0.2895731692814014,-0.2685775718478471,-0.11119549535484691,0.2890751436014606,0.1666861391537466,-0.19340925164018807,0.05965824349568035,-0.6910021906846279,0.572007192499958,0.428854411848054,-0.630545774649091,-0.2523355327782359,-0.05102691315653069,0.7792451668727847,0.15961393505292892,0.6947868229088587,-0.2096003195109049,0.23228015100982644,0.06939666042643314,0.08146923547564935,0.5538739039109672,-0.396512460050186,-0.7012349018441763,0.2489864677044798,0.649361697416458,-0.43748704256162224,0.5521236222070466,-0.25421482708811255,-0.38803140548358966,0.051765694215151765,0.12476918613299855,-0.7732475650132286,-0.47327574073702927,-0.042327873368497464,0.009715874324943476,-0.14982097631028496,0.38555177215472497,0.556194631623406,-0.3458854402421762,0.19934394905133954,-0.2958768435531717,0.20399178289165298,0.7206122082014765,0.32614763858208534,-0.28237027776223,0.4300514558188378,-0.2723981661501787,-0.8018845083368706,-0.18060814807165138,0.015368461978783056,-0.38743892390998436,0.3992909867822446,0.6032081698577563,-0.7703762510447009,-0.5105057277558749,0.4570990994357497,0.055819876023860265,1.0,-0.7096607586265151,0.3296271095490418,-0.6375397488796029,0.1483920319980423,-0.06842352035655067,-0.6119372098310739,0.4546995496102865,0.14680139671490502,0.08580575813963323,-0.4785440020368125,-0.24457015655068007
TINS.JK,0.8373647315803134,0.0831273735900253,0.3712117947616792,0.5155130400442217,0.43571316589449666,-0.6255502077632537,0.6933720299134057,0.0633066250433103,0.7719862337354122,-0.4775580082682998,0.1838510692235856,-0.2896093542671927,0.2855276409135411,-0.08458137251676008,0.48738427752228297,0.6255173974071472,0.36169676390771965,-0.27778418597143006,0.5771901718810559,-0.7797117016702774,0.11167508502745777,0.5431622605166386,0.23439245560184005,0.00457825418635545,0.4476621459271853,0.5638309632672046,0.24280054676503413,0.7473045758348603,0.42778645252512154,0.4313569128226585,0.8002239919428942,0.025226629699570194,0.5521613264951933,0.5955784284359362,0.14208349997429087,0.7337213016548635,0.5256904508235104,0.42208996116851577,0.21007852662332732,-0.7169355433052498,0.8289506027890198,0.49455378166324193,-0.6728708091547032,0.07302528267925278,0.5850054287811973,0.1872558821231361,0.5674329245444113,0.7963131535676363,0.5613766568536982,-0.41324595273797954,0.3292429951593113,0.5398042143848649,0.4526245825457953,0.025650659268729017,0.30289804300477263,0.615099628883459,0.5568651113329581,-0.05032010336310353,-0.7096607586265151,1.0,-0.6933111078379343,0.20807555776769493,0.2191286732779826,0.7660798431966727,0.5281597454506685,0.0045487616242637936,0.5343966032173341,0.5933927986449579,-0.024824267677973338,0.7070748690822184
TLKM.JK,0.15191625193956232,0.1370157620120929,-0.31712536881867903,-0.31871355231987697,-0.11631019073901097,0.7341354405794727,-0.6587694035044988,-0.07919944434737229,-0.5423381626055307,0.26424652644868163,-0.40228445235572735,-0.5319652704651192,0.6039836263593343,-0.004923622685029452,0.5779870050179834,-0.3619145980541328,0.718485960608965,0.37460509178910273,0.7717686383776075,0.7765779302824611,0.7244448115124736,0.6172592690908635,0.38326763268755915,-0.37232523626807323,-0.4023648834396862,0.7348114092814914,0.6843964985914254,0.6641195361589624,-0.5183782187427532,0.20709591864750007,0.6528625981255921,0.7904986097227976,-0.5469538978139595,0.5473301434570382,0.14025893538796927,-0.5748281348893071,0.5698713022748777,-0.03288661990428582,0.3560909945368383,-0.5202535895114883,0.22117371964333557,0.6556029916014132,0.6558807705669364,0.5910910302454978,-0.7800932849700793,-0.3831829897425428,-0.12007335775335183,-0.5300714826700978,-0.543403122772342,-0.21790099547242864,-0.31368144722245384,-0.6865214634102916,0.5519138256727273,0.6721034861008147,-0.22942650302955528,0.9025668625590092,0.49065454858099317,-0.2690423027765795,0.3296271095490418,-0.6933111078379343,1.0,-0.7107331551945779,0.580903263812728,-0.4305936253054499,0.06973961571803426,0.1350305868952561,-0.6378763461409145,-0.356809732113387,0.11090330949935413,0.48706008207984175
TOPS.JK,-0.4882102591850408,0.39122574271485894,-0.3822112108789428,0.17379962589535777,0.3140016699730841,-0.7540999152708737,-0.33620302631261495,-0.07406218283972378,-0.8334720503375969,0.3068541369956347,-0.27012276310632366,0.7008788607570008,0.1849012575399484,-0.4922971168710439,-0.8656812781037188,0.4385335624391366,0.4681236411497959,-0.02515768001930553,-0.38831541560000543,-0.8440248763721436,0.6454391336038231,-0.6824489298354932,-0.2653393234694661,-0.07400607251440258,0.22813365238027092,0.1516340433968674,0.7395514015575179,-0.7034081215387504,0.5481222106516309,0.6743304545532021,-0.1339827640032545,-0.6372887764652349,0.7995460563422893,0.5849089216900918,-0.4638460046425741,0.7297835787828713,-0.5530309123881918,-0.25801700687317497,-0.7441704445396828,-0.3977094719387468,-0.36095428090352144,0.42244063125120457,-0.7187687254750713,-0.6441407409798205,0.299110737860415,0.12288013110076078,0.030352035293055094,0.6943169331297262,0.6965950883873628,-0.502567458785175,-0.2658657889208117,-0.048639937102710924,0.49443291949047585,-0.672619773998684,0.004552655717206333,-0.0751603171220887,-0.5315829203191633,0.7759481468549395,-0.6375397488796029,0.20807555776769493,-0.7107331551945779,1.0,0.33079520991277755,0.3610074304870579,-0.08864609220661565,-0.4465485171105588,0.36162310158064703,0.6329795816372643,-0.5943748556408444,-0.2275522700390634
TPIA.JK,0.016399854845506594,0.8151901131724802,0.38840037618565715,0.5391897963687664,-0.5406619968400638,0.87687594163059,0.6041267166303518,-0.05900141255439579,0.06846226628920582,-0.2011218245664689,-0.34815763288371754,-0.32051347957503223,0.8589850623281755,0.37972444478582845,0.2925539039393081,-0.8276512568928238,0.41620487433184933,-0.24823163734942671,0.5119030748495725,0.8079335265741991,0.16223913643511761,-0.2941573650624132,-0.6462300594862409,0.2710134325188665,-0.33590438923578714,0.7980289899031446,0.14403739084785488,0.6137124888907884,0.6291983448759129,0.2706429819164935,0.4641954289086262,-0.09400051899060284,0.3097700617363164,0.7139821326530101,0.3286455811830128,-0.7100426458268823,0.564914009904754,0.041129666867418944,-0.44525171337393094,-0.22076172785241685,0.09088204156142077,0.6953619061858194,0.9375574159299885,-0.052883499834481,0.43302245564295566,0.11741260957488157,0.5094804172762893,-0.8327770886504343,0.8678549841823201,0.3785655439505719,0.7851823233587877,0.3706688137863228,0.5599166853341871,-0.6240576647499189,-0.5709488353619696,0.2080268640202215,0.3350219057195665,0.8356003298476729,0.1483920319980423,0.2191286732779826,0.580903263812728,0.33079520991277755,1.0,0.7493000348270651,0.7615498859886516,0.34190632301100066,0.09648027264434532,-0.8988072552211583,-0.8482946210599458,0.21804875566756157
UNTR.JK,0.7005563512588855,0.7901870201286281,0.5994852061941689,0.6728227585461599,0.5494583995102615,-0.7623696219588135,0.8989690576671218,0.2858225062865682,0.7185612810883651,-0.4083675345548642,0.0950105559151373,0.7563293848481434,0.562710495839252,0.5494086507091552,-0.677530307114526,0.7785462078505313,-0.21546677666340364,0.34946856969536133,0.7849778342727742,-0.6694762813323667,0.1868298728750743,0.34436423589873894,-0.6014998356555893,0.6040091505349114,-0.09642499053450464,0.8571222605180674,0.13668377981620314,0.9052434826665834,0.6528226140960148,0.33689661591562753,0.8895359708315611,-0.04094023749848884,0.6044153293232447,0.8404506483445886,0.61013884682414,0.5799841746991085,0.7907234977588588,0.19550353029470205,0.03421781201096382,-0.6403722056427643,0.7428088206404956,0.8524481785028769,-0.867546536165759,0.26606778585908636,0.4564879767044483,-0.24425115993971425,0.7793228081481112,0.8100473599462248,0.879179338999662,0.21286316101922603,0.7625184549022165,0.7247607871745732,0.47227635181756733,-0.5353314805528908,-0.2859179576755615,0.6621962332215671,0.6868473903050494,0.7429785449106181,-0.06842352035655067,0.7660798431966727,-0.4305936253054499,0.3610074304870579,0.7493000348270651,1.0,0.8725686669169613,0.43680690492627305,-0.541105156524368,0.9005233504648366,-0.8183403406050983,-0.6365751028853016
UNVR.JK,0.47668712705070737,0.9082630116927525,0.8264479037738278,0.1911062693533033,0.4610677314167217,0.013022641669970345,0.9399701312640872,0.37271532422902853,0.5935764103766931,-0.4959700080513532,0.15020593642196134,-0.15318420544935307,0.5509256695560133,0.8210995842898514,0.1826068745851176,0.18641285989689324,-0.34835942629525984,-0.12631799703646288,0.9094365551594898,-0.11931698415722931,-0.1729366922523618,0.22331333705545156,-0.6604538196764153,0.6289753391047778,-0.7807034629079628,0.9811608736036047,-0.09239442822790188,0.939994966244835,0.5122652865331544,-0.184907795099784,0.8719864419710419,-0.042824642982152245,0.11898716561963193,0.8577004420092544,0.7744050395232578,0.1878055172792062,0.9435860619959934,-0.14083055383736545,0.2609546868618408,-0.5279187571609718,0.5151835132805604,0.866341682811096,0.013422335769235108,0.4881089896173282,0.01760584982139867,-0.13617483891245327,0.9229713426297772,0.011259024966426319,0.8351846998175821,0.787729658349108,0.9282919269998939,0.8623016290634916,0.2530311270858651,-0.49952704920317376,-0.8519652128279059,0.7038404721986684,0.8520241170840892,0.8221725020380692,-0.6119372098310739,0.5281597454506685,0.06973961571803426,-0.08864609220661565,0.7615498859886516,0.8725686669169613,1.0,0.8120911216251022,-0.45301539594997753,0.19944650061445052,-0.674106592774179,-0.035288945974971446
WIKA.JK,0.21054928347475826,0.6936857191238118,0.9380493923915181,-0.21474334242273824,0.5372642055056022,-0.1626719561277384,0.831211459737001,0.5958014646985251,0.49830029428934625,-0.39104702246548173,0.39827677496639696,-0.6195511742824972,0.1342041306141199,0.9121634076301497,0.8868183528098756,0.45855107381646043,0.1273589406823028,0.2774767487722018,0.9458316086693148,-0.2507017370196593,-0.43783054198504046,0.23562427498821234,-0.23879067066207893,-0.1651176091734839,-0.8784751663465232,0.8031562817203146,-0.2956275800817506,0.835197061252042,0.10129914229509561,-0.58566449729292,0.8035850367865012,-0.12453710425851006,-0.1563895674487246,0.6064797313306913,0.8564748148371484,0.34645926269085225,0.9368463126500789,0.039146656081579835,0.5138346305367137,-0.2314537757748055,0.18611346412346153,0.644360092217257,-0.3376222172532152,0.7519771317876514,-0.5087907093539602,-0.48248594659597677,0.9263693936907761,0.4151424272107843,0.40031911121149083,0.8795040347191311,0.8202197807476589,0.9193582903230918,-0.4290668847272685,0.5796102754022846,-0.6788095476109219,0.7305366916805714,0.9582924482084653,-0.7615045390806968,0.4546995496102865,0.0045487616242637936,0.1350305868952561,-0.4465485171105588,0.34190632301100066,0.43680690492627305,0.8120911216251022,1.0,0.31070011027567235,0.635149738148536,0.8852703878847749,0.7214825344281972
WOOD.JK,-0.7167047261246771,0.8831592030635563,-0.7311640330013129,-0.6383478454854196,0.37840108151171153,-0.8061571247845346,-0.3516210874916999,-0.564185946701719,-0.7034025987713056,-0.3761213473107187,-0.7538772811423473,-0.6105629175574663,0.7507917445865641,-0.7128652157265623,0.819006938124153,0.6759686892742733,0.8332578325295749,-0.01898417952670221,-0.42935695857107165,-0.7391590329289621,0.5946524597782343,-0.3618868578075422,0.44591856479720515,-0.7874459346861337,-0.571948419200541,0.7188051224901171,0.2729835363864891,-0.4355108748871669,0.7850322411518595,-0.2660854005561651,0.23945218367331553,-0.8369217363650082,0.11063138104249454,0.6028132327264265,-0.11836811513287807,0.6280386968538791,-0.47426007948665266,-0.7293010776792967,-0.7966365895464189,-0.8981615410125792,-0.5130293954493503,0.8649131848228057,-0.7486902491463244,-0.6409587378430894,0.7460579926136784,0.22881088987462753,-0.5515698307364246,0.5222450029241417,0.6227093631365759,-0.6517740496846018,0.19410642284038906,-0.7749229548916603,0.9530235642533252,-0.7803535004971363,-0.684971993928756,0.48411368251616005,0.03292998729819298,0.22544359325960064,0.14680139671490502,0.5343966032173341,-0.6378763461409145,0.36162310158064703,0.09648027264434532,-0.541105156524368,-0.45301539594997753,0.31070011027567235,1.0,0.608851055536638,-0.20052901233039508,0.7563204547940496
WSBP.JK,-0.14142651016623695,0.4646842782333106,0.8365229667951752,0.8169346734753049,0.6564981396684456,-0.7014567968619005,0.8330654307027016,0.8403993095451522,0.8522788365609848,-0.33149320012264977,0.6629932024886265,0.8593022168287954,-0.44424189213128457,0.7315076094786086,0.08306146453051638,0.7706678372598542,-0.8340716878967781,0.39996633028102696,-0.46923281216622875,-0.7475631322071885,-0.16706487777435586,-0.8056689264590459,-0.5994571480216472,0.5714604598495328,0.4283143350215352,-0.7621930428345421,-0.4851449910155252,-0.7070904347256266,0.8824202593131903,0.5784601739084674,-0.3068491616810557,-0.7249556251656429,0.7840071213441017,0.21726268142413022,0.3015456137540005,0.6714525709652511,-0.3496001752586757,0.2486592325840417,0.28766754078486995,0.22558740489227405,-0.12110912863747939,-0.6581941877127269,-0.8401152437111779,-0.12391196291877493,0.6215124068940203,-0.4089247154180069,0.7368544294267159,0.9088313529729604,0.8347403862061239,0.8227851007785217,0.5640958268596987,0.7768233299169685,-0.8465851206251602,-0.6866205567276955,0.4199646702444117,-0.5182984686277292,-0.08668084655791304,0.34822830479668493,0.08580575813963323,0.5933927986449579,-0.356809732113387,0.6329795816372643,-0.8988072552211583,0.9005233504648366,0.19944650061445052,0.635149738148536,0.608851055536638,1.0,0.5967597538568952,-0.8184251922307397
WTON.JK,0.69789636069591,-0.77164755505593,0.7280270957505165,-0.7143548950522501,0.3460455613971533,-0.06676148294594524,-0.46222364146906264,0.7650478517509777,0.5966441367718931,-0.3830382828611966,0.7449744979336937,-0.4504003039245782,-0.7675175591803395,0.6049963868466007,0.7442069260724892,0.301655334503527,-0.36106184029819316,0.38530255611711395,0.5142219031429898,-0.0916746026126896,-0.6172508451571135,0.6306776710105801,0.7018751975054692,0.41489983868849234,-0.5288216396174046,-0.6682064570290839,-0.184550987032498,-0.2997308308569554,-0.6756871211106793,-0.7492741114940834,0.04086788148528437,0.22777505133366618,-0.7411999833842935,-0.7158483955506274,0.4838281809787442,0.14967150494186995,0.3217651710360032,0.12382671586454043,0.8692303089316415,0.7645522134704821,0.49146423637517406,-0.7131814562197597,-0.3454484269709061,0.8217316122564197,-0.5928162137716766,-0.5555161846636215,0.49263854764943016,0.48011446414660286,-0.8072028254571512,0.6232346105223471,-0.5070196643278682,0.7604251813337932,-0.6237111407096523,0.7563155304669258,0.3076156882478742,0.3104923242313576,0.838069280133801,-0.8781419506554011,-0.4785440020368125,-0.024824267677973338,0.11090330949935413,-0.5943748556408444,-0.8482946210599458,-0.8183403406050983,-0.674106592774179,0.8852703878847749,-0.20052901233039508,0.5967597538568952,1.0,0.4213132248168288
ZINC.JK,-0.5138687637374894,0.7325528579089733,-0.23753154103719346,-0.49611199095763636,-0.5364824779624348,0.8097956499245934,-0.26598122968548693,-0.20387692944066566,-0.3424497261033689,-0.1551691584396115,-0.3568161422639519,-0.6183537808518604,0.9149173363505734,-0.18174891917688604,0.8121547523402683,-0.7531781963496261,0.6715690116896735,-0.3015826396203222,0.14612857163836251,0.7973452544477595,0.02082282138029154,0.11493002694862951,0.7361002497504746,-0.3981836967575052,-0.5602792343167696,0.5715498769941306,-0.15155734454667444,0.033136344764325816,0.2531807733512038,-0.5097265701232131,0.523851839524925,-0.39957249946284135,-0.2749839044742845,0.04950046429433826,0.3156797942337258,-0.6937005783292253,-0.010521152409232995,-0.3307128651070102,-0.42576721193138817,-0.65134368680697,-0.40330997412283115,0.6523795923391814,0.7930096494024087,-0.09865087237819527,0.694345923347746,0.10764448155888563,-0.4588986554738435,-0.5885756871664973,0.06890116114636878,-0.11268355805666687,0.5851471636486325,-0.5134738875508053,0.7982942920616334,-0.23337288165135692,-0.6573566935499323,0.6457313417640033,0.6102047669182791,-0.45448703110506616,-0.24457015655068007,0.7070748690822184,0.48706008207984175,-0.2275522700390634,0.21804875566756157,-0.6365751028853016,-0.035288945974971446,0.7214825344281972,0.7563204547940496,-0.8184251922307397,0.4213132248168288,1.0
